movieId,title,disptitle,year,Fantasy,Mystery,Crime,War,Action,Romance,Children,Thriller,Horror,Documentary,IMAX,Film-Noir,Animation,Drama,Adventure,(no genres listed),Sci-Fi,Musical,Western,Comedy
8961,"Incredibles, The","Incredibles, The (2004)",18,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8964,Callas Forever,Callas Forever (2002),20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8965,"Polar Express, The","Polar Express, The (2004)",18,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
8966,Kinsey,Kinsey (2004),18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8967,Seed of Chucky Child's Play 5,Seed of Chucky (Child's Play 5) (2004),18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8968,After the Sunset,After the Sunset (2004),18,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8969,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason (2004),18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8970,Finding Neverland,Finding Neverland (2004),18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8972,National Treasure,National Treasure (2004),18,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8973,Bad Education La mala educación,Bad Education (La mala educación) (2004),18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8974,"SpongeBob SquarePants Movie, The","SpongeBob SquarePants Movie, The (2004)",18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8977,Alexander,Alexander (2004),18,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8978,Christmas with the Kranks,Christmas with the Kranks (2004),18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8979,Guerrilla: The Taking of Patty Hearst,Guerrilla: The Taking of Patty Hearst (2004),18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8981,Closer,Closer (2004),18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8982,I Am David,I Am David (2003),19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8983,House of Flying Daggers Shi mian mai fu,House of Flying Daggers (Shi mian mai fu) (2004),18,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8984,Ocean's Twelve,Ocean's Twelve (2004),18,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8985,Blade: Trinity,Blade: Trinity (2004),18,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8987,Bush's Brain,Bush's Brain (2004),18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8989,Damn Yankees!,Damn Yankees! (1958),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8998,That's Entertainment,That's Entertainment (1974),48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9004,D.A.R.Y.L.,D.A.R.Y.L. (1985),37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9005,Fire in the Sky,Fire in the Sky (1993),29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9008,"Invisible Man Returns, The","Invisible Man Returns, The (1940)",82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9010,Love Me If You Dare Jeux d'enfants,Love Me If You Dare (Jeux d'enfants) (2003),19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9018,Control Room,Control Room (2004),18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25746,"Hunchback of Notre Dame, The","Hunchback of Notre Dame, The (1923)",99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25750,Sherlock Jr.,Sherlock Jr. (1924),98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25752,"Freshman, The","Freshman, The (1925)",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25753,Greed,Greed (1924),98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25757,"Jazz Singer, The","Jazz Singer, The (1927)",95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25769,"Steamboat Bill, Jr.","Steamboat Bill, Jr. (1928)",94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25771,"Andalusian Dog, An Chien andalou, Un","Andalusian Dog, An (Chien andalou, Un) (1929)",93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25773,Little Caesar,Little Caesar (1931),91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25782,Boudu Saved From Drowning Boudu sauvé des eaux,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25788,Scarface,Scarface (1932),90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25795,Dinner at Eight,Dinner at Eight (1933),89,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25797,Gold Diggers of 1933,Gold Diggers of 1933 (1933),89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25805,"Atalante, L'","Atalante, L' (1934)",88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25825,Fury,Fury (1936),86,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25826,Libeled Lady,Libeled Lady (1936),86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25827,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town (1936),86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25833,Camille,Camille (1936),86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25834,Captains Courageous,Captains Courageous (1937),85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25841,Stage Door,Stage Door (1937),85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25850,Holiday,Holiday (1938),84,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25855,"Roaring Twenties, The","Roaring Twenties, The (1939)",83,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25856,Wuthering Heights,Wuthering Heights (1939),83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25865,"Letter, The","Letter, The (1940)",82,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25870,Here Comes Mr. Jordan,Here Comes Mr. Jordan (1941),81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25886,Random Harvest,Random Harvest (1942),80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25887,Tales of Manhattan,Tales of Manhattan (1942),80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25898,Day of Wrath Vredens dag,Day of Wrath (Vredens dag) (1943),79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25905,"Miracle of Morgan's Creek, The","Miracle of Morgan's Creek, The (1944)",78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25906,Mr. Skeffington,Mr. Skeffington (1944),78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25923,Great Expectations,Great Expectations (1946),76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25927,"Stranger, The","Stranger, The (1946)",76,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
25937,Easter Parade,Easter Parade (1948),74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25940,"Lady from Shanghai, The","Lady from Shanghai, The (1947)",75,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25946,"Three Musketeers, The","Three Musketeers, The (1948)",74,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25947,Unfaithfully Yours,Unfaithfully Yours (1948),74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25952,"Letter to Three Wives, A","Letter to Three Wives, A (1949)",73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25959,Annie Get Your Gun,Annie Get Your Gun (1950),72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
25962,King Solomon's Mines,King Solomon's Mines (1950),72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25963,"Young and the Damned, The Olvidados, Los","Young and the Damned, The (Olvidados, Los) (1950)",72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25996,"Star Is Born, A","Star Is Born, A (1954)",68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25999,The Wild One,The Wild One (1953),69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26002,Confidential Report,Confidential Report (1955),67,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26003,Night and Fog Nuit et brouillard,Night and Fog (Nuit et brouillard) (1955),67,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26038,Teacher's Pet,Teacher's Pet (1958),64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26048,"Human Condition II, The Ningen no joken II","Human Condition II, The (Ningen no joken II) (1959)",63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26052,Pickpocket,Pickpocket (1959),63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26059,When a Woman Ascends the Stairs Onna ga kaidan wo agaru toki,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26073,"Human Condition III, The Ningen no joken III","Human Condition III, The (Ningen no joken III) (1961)",61,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26078,Advise and Consent,Advise and Consent (1962),60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26082,Harakiri Seppuku,Harakiri (Seppuku) (1962),60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26084,"Music Man, The","Music Man, The (1962)",60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
26085,Mutiny on the Bounty,Mutiny on the Bounty (1962),60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26095,"Carabineers, The Carabiniers, Les","Carabineers, The (Carabiniers, Les) (1963)",59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26116,"Hush... Hush, Sweet Charlotte","Hush... Hush, Sweet Charlotte (1964)",58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26122,Onibaba,Onibaba (1964),58,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26124,Robinson Crusoe on Mars,Robinson Crusoe on Mars (1964),58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26131,"Battle of Algiers, The La battaglia di Algeri","Battle of Algiers, The (La battaglia di Algeri) (1966)",56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26133,"Charlie Brown Christmas, A","Charlie Brown Christmas, A (1965)",57,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
26142,Major Dundee,Major Dundee (1965),57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26147,"Thousand Clowns, A","Thousand Clowns, A (1965)",57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26150,Andrei Rublev Andrey Rublyov,Andrei Rublev (Andrey Rublyov) (1969),53,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26151,Au Hasard Balthazar,Au Hasard Balthazar (1966),56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26152,Batman,Batman (1966),56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26158,Closely Watched Trains Ostre sledované vlaky,Closely Watched Trains (Ostre sledované vlaky) (1966),56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26159,Tokyo Drifter Tôkyô nagaremono,Tokyo Drifter (Tôkyô nagaremono) (1966),56,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26169,Branded to Kill Koroshi no rakuin,Branded to Kill (Koroshi no rakuin) (1967),55,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26171,Play Time a.k.a. Playtime,Play Time (a.k.a. Playtime) (1967),55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26172,Point Blank,Point Blank (1967),55,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26176,Titicut Follies,Titicut Follies (1967),55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26183,Asterix and Cleopatra Astérix et Cléopâtre,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),54,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
26184,"Diamond Arm, The Brilliantovaya ruka","Diamond Arm, The (Brilliantovaya ruka) (1968)",54,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26195,Sympathy for the Devil,Sympathy for the Devil (1968),54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26198,"Yours, Mine and Ours","Yours, Mine and Ours (1968)",54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26225,"Claire's Knee Genou de Claire, Le","Claire's Knee (Genou de Claire, Le) (1970)",52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26231,Performance,Performance (1970),52,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26236,"White Sun of the Desert, The Beloe solntse pustyni","White Sun of the Desert, The (Beloe solntse pustyni) (1970)",52,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
26237,Zabriskie Point,Zabriskie Point (1970),52,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26242,Duel,Duel (1971),51,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26249,They Call Me Trinity,They Call Me Trinity (1971),51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26258,"Topo, El","Topo, El (1970)",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26265,Dr. Phibes Rises Again,Dr. Phibes Rises Again (1972),50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26283,Charley Varrick,Charley Varrick (1973),49,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26285,Dark Star,Dark Star (1974),48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26303,Sisters,Sisters (1973),49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26308,Turkish Delight Turks fruit,Turkish Delight (Turks fruit) (1973),49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26313,California Split,California Split (1974),48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26317,Emmanuelle,Emmanuelle (1974),48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26322,Gone in 60 Seconds,Gone in 60 Seconds (1974),48,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26326,"Holy Mountain, The Montaña sagrada, La","Holy Mountain, The (Montaña sagrada, La) (1973)",49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26340,"Twelve Tasks of Asterix, The Les douze travaux d'Astérix","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",46,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
26344,French Connection II,French Connection II (1975),47,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26347,"Irony of Fate, or Enjoy Your Bath! Ironiya sudby, ili S legkim parom!","Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",47,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26350,"Passenger, The Professione: reporter","Passenger, The (Professione: reporter) (1975)",47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26357,Trilogy of Terror,Trilogy of Terror (1975),47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26359,1900 Novecento,1900 (Novecento) (1976),46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26365,Futureworld,Futureworld (1976),46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26366,Harlan County U.S.A.,Harlan County U.S.A. (1976),46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26375,Silver Streak,Silver Streak (1976),46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26386,High Anxiety,High Anxiety (1977),45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26391,"New York, New York","New York, New York (1977)",45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26394,"Turning Point, The","Turning Point, The (1977)",45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26399,Five Deadly Venoms,Five Deadly Venoms (1978),44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,Last Hurrah for Chivalry Hao xia,Last Hurrah for Chivalry (Hao xia) (1979),43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26409,"Clonus Horror, The","Clonus Horror, The (1979)",43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26413,Snake in the Eagle's Shadow Se ying diu sau,Snake in the Eagle's Shadow (Se ying diu sau) (1978),44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26422,Hair,Hair (1979),43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26429,Love at First Bite,Love at First Bite (1979),43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26444,"Hitch Hikers Guide to the Galaxy, The","Hitch Hikers Guide to the Galaxy, The (1981)",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26453,Smiley's People,Smiley's People (1982),40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26464,Blue Thunder,Blue Thunder (1983),39,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26467,"Day After, The","Day After, The (1983)",39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26471,Eddie Murphy Delirious,Eddie Murphy Delirious (1983),39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26472,"Norte, El","Norte, El (1984)",38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26492,Twilight Zone: The Movie,Twilight Zone: The Movie (1983),39,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26498,Boy Meets Girl,Boy Meets Girl (1984),38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26504,Cloak & Dagger,Cloak & Dagger (1984),38,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
26510,"Ewok Adventure, The a.k.a. Caravan of Courage: An Ewok Adventure","Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26523,"Silent Night, Deadly Night","Silent Night, Deadly Night (1984)",38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26524,"Times of Harvey Milk, The","Times of Harvey Milk, The (1984)",38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26527,What Have I Done to Deserve This? ¿Qué he hecho yo para merecer esto!!,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26528,Anne of Green Gables,Anne of Green Gables (1985),37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26539,Death of a Salesman,Death of a Salesman (1985),37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26542,Ewoks: The Battle for Endor,Ewoks: The Battle for Endor (1985),37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26547,Police Story Ging chaat goo si,Police Story (Ging chaat goo si) (1985),37,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26554,"Quiet Earth, The","Quiet Earth, The (1985)",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26555,Spies Like Us,Spies Like Us (1985),37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26562,White Nights,White Nights (1985),37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26564,'Round Midnight,'Round Midnight (1986),36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26567,Club Paradise,Club Paradise (1986),36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26578,"Sacrifice, The Offret - Sacraficatio","Sacrifice, The (Offret - Sacraficatio) (1986)",36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26585,"Better Tomorrow, A Ying hung boon sik","Better Tomorrow, A (Ying hung boon sik) (1986)",36,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26587,"Decalogue, The Dekalog","Decalogue, The (Dekalog) (1989)",33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26590,G.I. Joe: The Movie,G.I. Joe: The Movie (1987),35,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
26593,Hell Comes to Frogtown,Hell Comes to Frogtown (1988),34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26599,"Law of Desire Ley del deseo, La","Law of Desire (Ley del deseo, La) (1987)",35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26603,Prince of Darkness,Prince of Darkness (1987),35,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26606,"Chinese Ghost Story, A Sinnui yauwan","Chinese Ghost Story, A (Sinnui yauwan) (1987)",35,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26612,"Better Tomorrow II, A Ying hung boon sik II","Better Tomorrow II, A (Ying hung boon sik II) (1987)",35,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26614,"Bourne Identity, The","Bourne Identity, The (1988)",34,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
26622,Dominick and Eugene,Dominick and Eugene (1988),34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26629,Killer Klowns from Outer Space,Killer Klowns from Outer Space (1988),34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26630,Moonwalker,Moonwalker (1988),34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26631,Alice Neco z Alenky,Alice (Neco z Alenky) (1988),34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26645,Life Is a Long Quiet River La vie est un long fleuve tranquille,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26649,Lonesome Dove,Lonesome Dove (1989),33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
26662,Kiki's Delivery Service Majo no takkyûbin,Kiki's Delivery Service (Majo no takkyûbin) (1989),33,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
26676,Almost an Angel,Almost an Angel (1990),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26680,Cry-Baby,Cry-Baby (1990),32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26681,Bullet in the Head,Bullet in the Head (1990),32,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26686,Ghost Dad,Ghost Dad (1990),32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26693,It,It (1990),32,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
26694,Ju Dou,Ju Dou (1990),32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26695,"Krays, The","Krays, The (1990)",32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26696,Lionheart,Lionheart (1990),32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26700,Nuns on the Run,Nuns on the Run (1990),32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26701,Patlabor: The Movie Kidô keisatsu patorebâ: The Movie,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),33,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
26704,State of Grace,State of Grace (1990),32,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26712,35 Up,35 Up (1991),31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26713,Days of Being Wild A Fei jingjyuhn,Days of Being Wild (A Fei jingjyuhn) (1990),32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26717,Begotten,Begotten (1990),32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26726,Dutch,Dutch (1991),31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26729,Hearts of Darkness: A Filmmakers Apocalypse,Hearts of Darkness: A Filmmakers Apocalypse (1991),31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26732,Johnny Stecchino,Johnny Stecchino (1991),31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26736,Riki-Oh: The Story of Ricky Lik Wong,Riki-Oh: The Story of Ricky (Lik Wong) (1991),31,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
